POSTE_ID,DATECOM,DIRECTION,VEHICULE,P00_01,P01_02,P02_03,P03_04,P04_05,P05_06,P06_07,P07_08,P08_09,P09_10,P10_11,P11_12,P12_13,P13_14,P14_15,P15_16,P16_17,P17_18,P18_19,P19_20,P20_21,P21_22,P22_23,P23_24,SUM_TRAF,LOCALITE,ROUTE,SENS,D1,D2,COORD_X,COORD_Y
1230,2018-12-13,3,C,2,1,13,10,3,5,15,42,36,27,20,28,39,36,33,39,29,35,23,15,4,3,4,3,465,NIEDERANVEN,N1,Niederanven <-> Senningerberg deux sens ,Niederanven,Senningerberg,85346.336,79384.07
1231,2018-12-13,3,C,2,2,1,1,0,3,14,23,12,12,12,14,14,11,14,11,8,12,7,6,4,3,2,2,190,WECKERGRUND,N1,Grevenmacher <-> Luxembourg deux sens ,Grevenmacher,Luxembourg,93607.59,82958.68
1232,2018-12-13,3,C,4,2,4,6,10,22,102,91,90,72,69,83,69,64,52,61,41,38,41,25,9,7,8,7,977,GREVENMACHER,N1,Grevenmacher <-> Potaschberg A1 deux sens ,Grevenmacher,Potaschberg A1,99073.95,82634.05
1250,2018-12-13,3,C,1,0,0,0,1,5,12,24,17,15,17,11,11,12,15,12,15,9,4,3,2,3,2,1,192,MOERSDORF,N10,Wasserbillig <-> Born deux sens ,Wasserbillig,Born,104024.4,89718.56
1314,2018-12-13,3,C,0,0,0,0,0,5,15,18,17,24,20,20,15,22,21,25,15,8,11,5,4,3,1,2,251,DALHEIM,N13,Filsdorf <-> Bous deux sens ,Filsdorf,Bous,86768.91,67154.63
1407,2018-12-13,3,C,90,49,28,40,56,191,285,431,337,343,423,409,757,787,858,815,775,393,436,453,336,314,297,272,9175,ESCH-SUR-ALZETTE,A4,Lankelz <-> Luxembourg deux sens ,Lankelz,Luxembourg,67058.69,64399.555
1410,2018-12-13,3,C,230,186,208,235,330,542,712,693,691,620,977,1044,970,971,963,839,646,628,556,454,369,345,318,234,13761,BETTEMBOURG,A3,Croix de Bettembourg <-> Luxembourg deux sens ,Croix de Bettembourg,Luxembourg,76227.07,64532.98
1413,2018-12-13,3,C,116,107,122,158,195,389,911,950,865,986,1107,977,1288,1309,932,683,638,581,422,366,256,191,170,140,13859,IRRGARTEN,A1,Echangeur Irrgarten <-> Croix de Gasperich deux sens ,Echangeur Irrgarten,Croix de Gasperich,80784.0,75655.0
1414,2018-12-13,3,C,133,92,85,127,287,768,301,223,510,484,942,968,1029,755,785,941,819,1230,1026,943,569,491,428,310,14246,FRANCE Frontière,A3,France <-> Luxembourg deux sens ,France,Luxembourg,76415.195,60861.355
1420,2018-12-13,3,C,190,158,145,172,267,425,491,338,414,397,408,491,503,538,626,449,447,366,339,304,245,247,205,165,8330,BELGIQUE Frontière,A6,Belgique <-> Luxembourg deux sens ,Belgique,Luxembourg,63045.664,77945.945
1429,2018-12-13,3,C,83,89,117,143,157,292,400,411,417,602,631,560,552,552,409,321,474,305,244,229,155,136,132,107,7518,KIRCHBERG,A1,Echangeur Kirchberg <-> Echangeur Irrgarten deux sens ,Echangeur Kirchberg,Echangeur Irrgarten,80988.89,76925.03
1432,2018-12-13,3,C,72,81,94,125,152,246,289,302,317,292,342,362,369,348,298,282,247,246,184,175,132,102,93,65,5215,ALLEMAGNE Frontière,A1,Allemagne <-> Luxembourg deux sens ,Allemagne,Luxembourg,103675.21,88574.78
1441,2018-12-13,3,C,13,17,16,21,73,128,233,281,381,374,439,384,340,358,331,294,219,126,83,68,40,29,18,18,4284,AESSEN,A13,Sanem <-> Lankelz deux sens ,Sanem,Lankelz,63022.316,66426.78
1448,2018-12-13,3,C,44,40,43,72,88,130,222,230,223,229,236,223,222,221,251,268,222,180,162,130,73,81,71,48,3709,TUNNEL MARKUSBIERG,A13,Allemagne <-> Frisange deux sens ,Allemagne,Frisange,94038.67,60374.227
1487,2018-12-13,3,C,13,11,8,15,14,55,104,108,136,166,176,176,124,136,131,108,88,77,58,40,25,18,15,17,1819,STAFFELSTEIN,A7,Ech. Waldhof <-> Ech. Lorentzweiler deux sens ,Ech. Waldhof,Ech. Lorentzweiler,80637.51,80313.8
5053,2018-12-13,3,C,0,0,0,3,1,2,11,34,37,26,34,28,19,36,33,27,34,16,14,9,4,2,4,2,376,QUATRE-VENTS,N12,Dondelange <-> Quatre-Vents deux sens ,Dondelange,Quatre-Vents,70927.04,82759.164
5055,2018-12-13,3,C,0,0,0,1,1,5,16,32,41,37,26,29,22,38,37,32,24,18,11,10,10,5,2,5,402,QUATRE-VENTS,N12,Kopstal <-> Quatre-Vents deux sens ,Kopstal,Quatre-Vents,71158.49,82433.305
5073,2018-12-13,3,C,0,0,0,0,0,0,0,2,0,1,1,0,2,0,1,0,1,0,1,0,1,0,0,0,10,PRETTINGEN,CR123,Prettingen <-> Gosseldange deux sens ,Prettingen,Gosseldange,76507.52,87118.87
5074,2018-12-13,3,C,0,0,0,0,0,0,0,5,1,1,1,1,2,1,1,4,4,1,0,0,0,0,0,0,22,MUELLENDORF,CR123,Muellendorf <-> Huensdorf deux sens ,Muellendorf,Huensdorf,77294.484,83437.24
5075,2018-12-13,3,C,2,0,0,0,1,4,9,23,15,13,17,15,21,17,20,16,9,10,7,11,10,7,5,5,237,HEISDORF,CR124,Heisdorf <-> Muellendorf deux sens ,Heisdorf,Muellendorf,77493.5,82563.04
5076,2018-12-13,3,C,0,0,0,0,2,6,8,12,26,12,12,16,20,16,9,11,15,12,10,8,9,6,2,0,212,BERELDANGE,CR123,Bereldange <-> Steinsel deux sens ,Bereldange,Steinsel,76733.734,80795.56
5077,2018-12-13,3,C,0,0,0,0,0,0,0,3,4,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,13,HELMSANGE,CR125,Staffelstein <-> Helmsange deux sens ,Staffelstein,Helmsange,78296.01,80609.37
5079,2018-12-13,3,C,0,0,0,0,1,1,2,25,20,16,15,13,11,11,15,9,16,7,9,1,1,1,0,0,174,BLASCHETTE,CR122,Blaschette <-> Lorentzweiler deux sens ,Blaschette,Lorentzweiler,79707.39,85291.51
5081,2018-12-13,3,C,1,0,0,0,0,0,1,8,3,4,4,4,5,6,6,4,3,5,4,1,2,2,2,1,66,EISENBORN,CR119,Staffelstein <-> Eisenborn deux sens ,Staffelstein,Eisenborn,81117.64,83990.24
5083,2018-12-13,3,C,1,2,0,0,4,12,21,41,38,27,28,29,42,35,29,25,22,24,14,9,7,11,8,3,432,LORENTZWEILER,N7,Lorentzweiler <-> A7 deux sens ,Lorentzweiler,A7,77847.59,85564.86
5084,2018-12-13,3,C,0,1,1,1,8,1,3,25,32,22,15,26,11,15,16,16,19,15,9,4,2,0,0,0,242,MERSCH,CR102,Mersch <-> A7 Schoenfels deux sens ,Mersch,A7 Schoenfels,74824.664,89523.99
5085,2018-12-13,3,C,0,0,1,2,2,3,18,20,32,32,38,31,23,23,36,27,15,10,12,9,2,2,1,0,339,MERSCH,N8,Mersch <-> A7 deux sens ,Mersch,A7,74645.82,90828.89
5086,2018-12-13,3,C,1,0,0,2,1,4,31,31,30,37,32,32,30,28,45,31,21,13,5,9,5,2,1,1,392,RECKANGE,N8,A7 <-> Reckange deux sens ,A7,Reckange,74281.67,90838.56
5088,2018-12-13,3,C,1,0,0,0,1,7,14,18,15,13,7,14,11,11,6,13,17,15,5,6,6,4,6,1,191,JUNGLINSTER,CR121,Junglinster <-> Blumenthal deux sens ,Junglinster,Blumenthal,87126.07,87227.63
5092,2018-12-13,3,C,11,12,10,21,13,58,129,143,177,183,223,200,146,166,181,132,127,81,60,34,23,25,12,19,2186,LORENTZWEILER,A7,Mersch <-> Luxembourg deux sens ,Mersch,Luxembourg,76556.73,85983.84
5093,2018-12-13,3,C,0,0,0,0,1,8,14,29,16,22,18,25,18,27,19,17,17,15,10,6,3,6,4,1,276,LINTGEN,N7,Lintgen <-> A7 deux sens ,Lintgen,A7,76987.195,86992.33
5095,2018-12-13,3,C,2,3,2,10,10,19,59,91,72,52,44,50,49,59,53,67,62,55,48,34,17,8,7,2,875,JUNGLINSTER,N11,Gonderange <-> Graulinster deux sens ,Gonderange,Graulinster,86181.73,85345.375
5096,2018-12-13,3,C,0,0,0,1,0,2,2,10,7,4,4,8,5,5,4,4,4,2,5,0,3,2,3,1,76,GODBRANGE,CR129,Junglinster <-> Godbrange deux sens ,Junglinster,Godbrange,84952.02,88911.74
5103,2018-12-13,3,C,0,1,0,0,0,3,16,29,22,26,20,25,20,25,29,20,23,21,21,20,13,8,4,3,349,FRISANGE,N13,Aspelt <-> Frisange deux sens ,Aspelt,Frisange,82407.72,64695.63
5104,2018-12-13,3,C,1,0,0,1,5,6,13,28,19,28,23,32,20,32,29,27,32,25,17,7,5,2,1,2,355,HELLANGE,N13,Rond-point Hellange <-> Hellange deux sens ,Rond-point Hellange,Hellange,77896.84,63437.54
5119,2018-12-13,3,C,0,0,0,11,22,25,39,45,67,49,62,61,57,49,52,44,34,27,23,20,7,1,3,2,700,SOLEUVRE,Rocade Differdange,Differdange <-> Soleuvre deux sens ,Differdange,Soleuvre,61378.285,65439.652
5120,2018-12-13,3,C,0,0,0,1,2,10,25,38,35,29,19,23,21,25,23,20,17,20,26,15,8,4,4,4,369,OBERCORN,CR174,Soleuvre <-> Differdange deux sens ,Soleuvre,Differdange,61416.0,65192.973
17563,2018-12-13,3,C,3,2,1,2,5,10,12,7,3,8,9,7,8,11,12,4,7,8,5,4,5,2,1,3,139,BELVAUX,B40,France <-> Esch deux sens ,France,Esch,63849.78,63148.72
2,2018-12-14,3,C,13,6,3,9,17,27,60,69,68,64,65,55,66,62,53,67,73,38,29,25,7,8,6,3,893,WEMPERHARDT Frontière,N12,Belgique <-> Wemperhardt deux sens ,Belgique,Wemperhardt,71763.83,135930.69
7,2018-12-14,3,C,3,0,3,3,5,10,36,53,48,59,54,53,54,54,42,25,24,24,25,13,6,4,6,2,606,WASSERBILLIG Frontière,N1,Allemagne <-> Wasserbillig deux sens ,Allemagne,Wasserbillig,104390.6,86705.04
10,2018-12-14,3,C,1,1,4,2,4,12,22,33,25,26,32,32,30,31,32,31,18,23,15,13,8,1,3,5,404,REMICH Frontière,N2,Allemagne <-> Remich deux sens ,Allemagne,Remich,94650.09,67632.38
12,2018-12-14,3,C,4,4,4,3,9,17,20,37,44,53,45,39,63,61,65,69,64,58,46,34,29,19,16,13,816,SCHENGEN Frontière,N10,Allemagne <-> Schengen deux sens ,Allemagne,Schengen,94452.04,59671.875
18,2018-12-14,3,C,12,11,12,21,18,67,53,80,44,44,41,48,63,46,46,57,35,48,30,28,27,23,10,13,877,RODANGE Frontière Belgique,N5F,Belgique <-> Rodange deux sens ,Belgique,Rodange,54827.676,68064.97
20,2018-12-14,3,C,0,5,0,0,2,5,17,18,32,26,26,16,16,24,18,15,12,7,3,1,4,3,2,2,254,STEINFORT Frontière,N6,Belgique <-> Steinfort deux sens ,Belgique,Steinfort,60990.77,80497.3
21,2018-12-14,3,C,4,2,2,6,13,21,43,71,77,54,56,71,61,50,57,58,50,41,20,24,13,12,6,8,820,CAP,N6,Windhof <-> Capellen deux sens ,Windhof,Capellen,65806.37,79096.31
24,2018-12-14,3,C,0,0,0,0,1,7,14,23,26,19,14,28,21,36,19,27,16,18,19,14,7,6,6,9,330,RODANGE,N5,France <-> Rodange deux sens ,France,Rodange,55248.91,68011.25
25,2018-12-14,3,C,3,1,5,2,5,31,58,44,25,22,33,25,26,28,28,19,17,21,9,4,2,2,1,1,412,PETANGE,N5b,Pétange <-> Athus deux sens ,Pétange,Athus,57345.37,69400.0
26,2018-12-14,3,C,13,0,14,28,33,109,119,149,169,149,166,143,163,131,147,144,119,107,68,76,48,33,18,31,2177,PETANGE,N31,Lamadelaine <-> Biff deux sens ,Lamadelaine,Biff,58072.58,69260.56
27,2018-12-14,3,C,0,0,0,0,2,0,4,8,9,6,1,6,5,8,6,8,3,3,0,2,1,0,0,0,72,VIANDEN Frontière,N17A,Allemagne <-> Luxembourg deux sens ,Allemagne,Luxembourg,84055.21,110409.38
29,2018-12-14,3,C,5,3,3,8,10,11,27,32,26,22,23,25,21,24,32,37,29,20,20,15,9,2,8,4,416,GREVENMACHER Frontière,N10A,Allemagne <-> Grevenmacher deux sens ,Allemagne,Grevenmacher,99794.3,82493.125
30,2018-12-14,3,C,1,4,0,0,1,9,30,39,39,23,23,17,30,21,29,26,28,25,12,14,5,9,4,5,394,FRISANGE Frontière,N3,France <-> Frisange deux sens ,France,Frisange,81513.98,64407.594
345,2018-12-14,3,C,0,2,1,1,8,6,32,45,35,26,28,39,22,22,30,26,19,17,6,10,5,4,3,2,389,BETTEMBOURG,N31,Bettembourg <-> Luxembourg deux sens ,Bettembourg,Luxembourg,75075.93,65482.97
390,2018-12-14,3,C,2,0,0,0,0,6,17,23,26,26,30,25,25,23,25,21,30,18,16,11,11,4,5,4,348,SIEWEBUREN,N12,Siewebueren <-> Bridel deux sens ,Siewebueren,Bridel,74099.87,77610.51
394,2018-12-14,3,C,1,2,0,0,2,12,30,38,34,32,38,31,37,34,42,30,37,29,24,18,22,13,9,6,521,EICH,N7,Beggen <-> Luxembourg Centre deux sens ,Beggen,Luxembourg Centre,77419.58,77277.76
400,2018-12-14,3,C,10,2,1,5,5,22,54,88,86,75,88,72,58,76,74,55,74,57,46,36,31,28,23,19,1085,BONNEVOIE,N2,Pulvermuehl/Hamm <-> Luxembourg Gare deux sens ,Pulvermuehl/Hamm,Luxembourg Gare,78234.36,74837.88
403,2018-12-14,3,C,3,1,0,0,1,6,11,33,30,26,25,31,24,25,20,24,15,17,18,13,6,6,6,1,342,DOMMELDANGE,N11,Waldhof <-> Eich deux sens ,Waldhof,Eich,78879.72,78359.77
405,2018-12-14,3,C,2,1,0,1,3,10,23,38,51,32,44,42,38,45,43,49,29,26,18,18,15,8,7,9,552,KOPSTAL,N12,Kopstal <-> Luxembourg deux sens ,Kopstal,Luxembourg,73041.125,80599.945
406,2018-12-14,3,C,0,1,1,4,10,7,22,47,51,47,43,39,34,44,45,52,43,30,7,8,2,1,2,0,540,SCHOENFELS,CR102,Mersch <-> Schoenfels deux sens ,Mersch,Schoenfels,74880.55,88877.625
407,2018-12-14,3,C,9,2,1,2,12,29,51,62,66,63,60,55,42,67,50,44,44,39,38,24,27,14,15,11,827,HELFENT,N5,Dippach <-> Luxembourg deux sens ,Dippach,Luxembourg,72102.234,73862.96
413,2018-12-14,3,C,1,0,1,6,9,32,45,87,72,58,52,55,48,46,53,45,30,36,22,24,18,12,14,13,779,MAMER ,N6,Mamer <-> Strassen deux sens ,Mamer,Strassen,70278.65,76882.81
414,2018-12-14,3,C,3,1,2,2,5,18,37,88,76,49,27,52,29,36,46,55,57,39,17,8,14,8,7,3,679,KEHLEN,CR102,Kehlen <-> Quatre-Vents deux sens ,Kehlen,Quatre-Vents,70521.94,81870.375
415,2018-12-14,3,C,3,2,0,1,3,13,35,74,110,89,92,91,73,83,64,72,75,63,28,22,13,4,3,6,1019,BIERGERKRAIZ,CR181,Bereldange <-> Biergerkraiz deux sens ,Bereldange,Biergerkraiz,75224.84,79101.29
416,2018-12-14,3,C,1,1,0,1,2,8,37,51,68,50,73,58,43,44,47,37,30,17,5,8,6,3,3,5,598,BRIDEL,CR181,Bridel <-> Strassen deux sens ,Bridel,Strassen,73359.48,79379.484
417,2018-12-14,3,C,0,0,0,1,6,4,5,11,13,8,10,7,7,13,8,12,11,5,5,3,0,0,0,0,129,KEISPELT,CR102,Schoenfels <-> Keispelt deux sens ,Schoenfels,Keispelt,73006.914,84733.05
419,2018-12-14,3,C,0,0,0,0,0,1,14,27,5,5,5,4,3,10,9,7,18,6,7,2,0,1,1,1,126,KOPSTAL,CR101,Schoenfels <-> Kopstal deux sens ,Schoenfels,Kopstal,73115.695,81557.31
420,2018-12-14,3,C,0,1,7,4,10,11,16,31,35,29,34,29,28,26,19,28,19,14,11,5,6,2,2,3,370,BERTRANGE,N34,Bertrange <-> Z.I. Bourmicht deux sens ,Bertrange,Z.I. Bourmicht,72823.914,75351.734
421,2018-12-14,3,C,0,0,0,1,1,1,6,6,6,6,6,5,3,3,10,1,12,5,2,1,3,0,0,0,78,KOPSTAL,CR101,Kopstal <-> Mamer deux sens ,Kopstal,Mamer,72678.195,80365.27
423,2018-12-14,3,C,0,0,0,1,3,6,15,40,43,42,29,38,28,40,35,46,25,14,10,6,3,2,2,1,429,CONTERN,CR226,Itzig <-> Contern deux sens ,Itzig,Contern,83415.41,72685.97
424,2018-12-14,3,C,0,0,0,0,1,0,1,8,5,10,3,5,8,1,11,7,5,0,0,0,0,0,0,0,65,CONTERN,CR226,Syren <-> Contern deux sens ,Syren,Contern,84006.48,71656.95
425,2018-12-14,3,C,2,0,1,3,4,14,24,33,64,39,34,34,35,31,34,39,28,24,18,11,10,5,5,5,497,MUNSBACH,CR132,Munsbach <-> Niederanven deux sens ,Munsbach,Niederanven,87232.05,78007.11
426,2018-12-14,3,C,3,0,0,0,0,8,19,38,25,27,33,23,24,39,22,20,17,20,17,14,11,11,10,7,388,SENNINGERBERG,CR126,Senningerberg <-> Findel deux sens ,Senningerberg,Findel,84112.875,79323.97
427,2018-12-14,3,C,0,0,0,0,1,0,8,22,22,33,24,20,15,30,16,16,6,0,2,0,0,0,1,0,216,WALDHOF,CR126,Waldhof <-> Rammeldange deux sens ,Waldhof,Rammeldange,82162.39,80430.805
433,2018-12-14,3,C,7,0,0,4,8,29,26,30,45,58,57,57,57,63,57,45,38,32,25,22,18,9,11,9,707,SANDWEILER,N2,Oetrange <-> Hamm deux sens ,Oetrange,Hamm,84370.26,74929.016
445,2018-12-14,3,C,1,0,0,1,8,34,77,103,70,77,63,78,78,46,78,63,65,29,50,36,31,22,24,20,1054,HOWALD,N3,Hesperange <-> Luxembourg deux sens ,Hesperange,Luxembourg,78863.6,71599.5
446,2018-12-14,3,C,1,0,0,0,4,23,50,89,74,71,60,54,65,57,64,60,60,41,38,22,17,11,10,8,879,SCHLAMMESTE,N3,Frisange <-> Alzingen deux sens ,Frisange,Alzingen,80616.65,67187.47
448,2018-12-14,3,C,0,0,0,5,6,8,32,55,53,38,31,36,37,43,49,50,46,29,11,15,9,6,5,4,568,SELZ,N17,Tandel <-> Bleesbréck deux sens ,Tandel,Bleesbréck,81468.414,104916.64
449,2018-12-14,3,C,1,0,0,6,13,21,41,83,96,68,73,62,59,85,74,81,70,37,28,25,15,13,13,7,971,BLEESBRECK,N17,Bleesbréck <-> Diekirch deux sens ,Bleesbréck,Diekirch,81229.69,104020.695
450,2018-12-14,3,C,0,3,0,0,4,12,20,46,53,35,42,34,35,36,38,37,38,9,14,12,7,6,7,5,493,BLEESBRECK,N19,Reisdorf <-> Bleesbréck deux sens ,Reisdorf,Bleesbréck,81692.11,104206.2
452,2018-12-14,3,C,2,1,0,3,2,12,24,40,56,42,50,44,24,43,48,38,30,13,8,5,6,3,3,4,501,FRIDHAFF,N7,Fridhaff <-> Diekirch deux sens ,Fridhaff,Diekirch,78950.55,104686.45
460,2018-12-14,3,C,0,0,0,0,1,0,1,4,0,2,6,7,2,2,3,1,5,2,3,1,2,0,0,1,43,OETRANGE-BOUS,N28,Bous <-> Oetrange deux sens ,Bous,Oetrange,89401.55,71297.25
463,2018-12-14,3,C,1,0,1,3,5,13,39,50,30,33,31,36,37,36,43,23,35,24,18,15,10,7,4,1,495,ELLANGE,N16,Mondorf (A13) <-> Ellange deux sens ,Mondorf (A13),Ellange,89819.75,64515.914
464,2018-12-14,3,C,0,1,0,0,0,2,8,7,7,10,5,6,2,4,5,5,4,0,2,2,1,0,0,0,71,SCHENGEN Giratoire,N10,Remich <-> Schengen deux sens ,Remich,Schengen,94124.73,60879.266
465,2018-12-14,3,C,0,0,0,0,0,10,22,29,18,17,25,21,18,19,12,15,17,13,13,7,7,4,2,1,270,SCHENGEN Giratoire,CR152,Schengen <-> Remerschen deux sens ,Schengen,Remerschen,93907.336,60955.94
469,2018-12-14,3,C,28,16,15,21,32,47,78,117,130,117,128,109,90,89,91,69,54,34,21,21,18,14,15,18,1372,WINDHOF,N13,Windhof <-> Garnich (A6) deux sens ,Windhof,Garnich (A6),64673.805,78754.23
473,2018-12-14,3,C,1,0,0,0,8,26,28,39,45,36,34,45,31,42,41,36,24,26,17,13,5,3,4,3,507,BOUS,N2,Remich <-> Bous deux sens ,Remich,Bous,91325.17,68727.45
481,2018-12-14,3,C,6,0,0,1,3,12,9,14,20,24,18,15,15,21,16,13,17,12,11,4,16,8,9,7,271,OETRANGE,N28,Sandweiler <-> Oetrange deux sens ,Sandweiler,Oetrange,86217.73,74027.78
484,2018-12-14,3,C,2,3,1,1,0,2,7,38,25,28,20,32,24,38,22,28,22,10,7,2,3,2,3,4,324,HELLANGE,N13,Hellange <-> Frisange deux sens ,Hellange,Frisange,79224.34,63937.664
485,2018-12-14,3,C,1,0,1,0,1,4,10,22,20,20,15,14,12,8,12,17,13,16,11,13,5,2,2,3,222,DUDELANGE-KAYL,N31,Kayl <-> Dudelange deux sens ,Kayl,Dudelange,72739.43,61260.1
487,2018-12-14,3,C,0,0,0,3,1,9,18,39,21,20,21,25,20,27,28,38,19,13,11,9,5,4,3,2,336,ESCH-SUR-ALZETTE,N31,Esch-sur-Alzette <-> Kayl-Poteau deux sens ,Esch-sur-Alzette,Kayl-Poteau,67518.82,61784.492
488,2018-12-14,3,C,0,0,0,3,2,10,18,35,27,23,29,33,15,24,32,39,21,11,14,7,6,2,3,3,357,RUMELANGE,N33,Rumelange <-> Kayl-Poteau deux sens ,Rumelange,Kayl-Poteau,68581.734,59217.008
492,2018-12-14,3,C,2,4,0,0,3,11,13,38,45,47,43,35,26,32,40,39,30,12,11,6,6,3,4,1,451,BLUMENTHAL,N14,Graulinster <-> Reuland deux sens ,Graulinster,Reuland,87034.516,90015.64
493,2018-12-14,3,C,0,0,0,4,1,7,18,21,22,20,20,22,21,21,31,32,19,24,15,9,5,5,4,0,321,BISSEN,N22,Boevange <-> Colmar-Berg deux sens ,Boevange,Colmar-Berg,72222.02,94816.74
495,2018-12-14,3,C,0,0,1,2,2,4,25,49,43,71,56,61,36,69,72,70,35,18,12,8,4,3,3,3,647,RECKANGE,N8,Brouch <-> Reckange deux sens ,Brouch,Reckange,73345.1,90757.43
498,2018-12-14,3,C,0,0,1,4,6,14,15,29,30,30,37,39,39,24,37,35,18,14,10,12,7,1,1,2,405,BASCHARAGE,N31,Biff <-> Niedercorn deux sens ,Biff,Niedercorn,60394.312,69204.414
520,2018-12-14,3,C,0,0,0,0,0,8,13,31,31,15,12,16,23,24,19,10,19,17,9,7,3,4,4,1,266,ROLLINGEN,N7,Mersch <-> Lintgen deux sens ,Mersch,Lintgen,76360.086,88875.28
525,2018-12-14,3,C,0,0,0,1,0,0,0,4,5,5,6,3,1,1,2,2,1,1,0,0,0,0,0,0,32,ANGELSBERG,CR118,Larochette <-> Mersch deux sens ,Larochette,Mersch,79535.66,92442.2
602,2018-12-14,3,C,8,5,1,13,18,39,55,75,83,66,99,77,78,67,64,77,53,31,37,31,18,8,6,5,1014,WEISWAMPACH,N7,Wemperhardt <-> Weiswampach deux sens ,Wemperhardt,Weiswampach,72299.13,134843.62
604,2018-12-14,3,C,7,1,4,3,4,14,27,47,40,58,39,37,40,53,41,38,36,28,20,19,5,2,0,2,565,TROISVIERGES,N12,Wilwerdange <-> Asselborn deux sens ,Wilwerdange,Asselborn,68095.63,132528.28
605,2018-12-14,3,C,5,0,5,2,3,7,15,22,32,30,30,27,27,33,24,21,15,8,5,4,3,0,2,0,320,ANTONIUSHAFF,N18,Antoniushaff <-> Clervaux deux sens ,Antoniushaff,Clervaux,63494.12,126016.06
610,2018-12-14,3,C,6,5,4,17,18,35,86,108,121,125,124,124,113,96,114,121,89,44,40,24,14,9,10,14,1461,DICKT,N7,Hosingen <-> Hoscheid deux sens ,Hosingen,Hoscheid,74344.13,114997.33
708,2018-12-14,3,C,1,1,0,1,4,8,14,31,30,29,36,24,25,31,36,27,35,14,8,6,3,4,5,1,374,MERTZIG,N21,Feulen <-> Mertzig deux sens ,Feulen,Mertzig,68947.51,100496.57
710,2018-12-14,3,C,4,2,4,10,12,32,52,89,69,95,88,84,79,73,64,84,60,50,34,24,12,10,5,7,1043,ETTELBRUCK CONT.,B7,Friedhaff <-> Ettelbruck deux sens ,Friedhaff,Ettelbruck,75172.06,100627.21
715,2018-12-14,3,C,3,0,0,1,16,33,56,96,95,63,62,59,77,64,67,56,67,28,29,21,11,11,11,3,929,INGELDORF,N7,Ingeldorf <-> Diekirch deux sens ,Ingeldorf,Diekirch,77670.93,102386.3
716,2018-12-14,3,C,4,0,0,1,7,18,40,65,54,27,28,40,53,50,55,48,50,32,26,21,10,16,12,3,660,ETTELBRUCK,N7,Ettelbruck <-> Diekirch deux sens ,Ettelbruck,Diekirch,76330.8,101746.24
724,2018-12-14,3,C,1,3,1,1,7,11,20,59,63,39,42,52,26,45,47,42,35,17,6,7,6,5,4,4,543,MEDERNACH-LAROCHETTE,N14,Larochette <-> Medernach deux sens ,Larochette,Medernach,83536.74,96383.305
805,2018-12-14,3,C,1,2,0,2,4,7,18,55,36,37,39,43,53,25,34,35,30,17,14,6,6,5,2,1,472,REDANGE,N22,Reichlange <-> Redange deux sens ,Reichlange,Redange,62433.26,93397.71
807,2018-12-14,3,C,0,0,0,3,3,11,21,62,40,54,52,53,66,44,52,62,39,26,20,6,9,7,3,2,635,REICHLANGE,N12,Reichlange <-> Bettborn deux sens ,Reichlange,Bettborn,62549.984,93523.484
809,2018-12-14,3,C,0,0,0,2,0,1,7,22,24,22,22,15,15,16,13,19,11,8,11,7,4,0,1,0,220,REICHLANGE,N23,Reichlange <-> Rambrouch deux sens ,Reichlange,Rambrouch,62256.12,93684.695
811,2018-12-14,3,C,0,0,2,2,2,7,19,23,16,19,20,18,20,15,15,16,18,6,8,6,3,3,4,0,242,RIPPWEILER,N24,Rippweiler <-> Useldange deux sens ,Rippweiler,Useldange,64934.914,91119.266
813,2018-12-14,3,C,0,0,1,3,2,4,13,15,19,27,17,18,11,17,21,14,18,7,7,3,3,3,1,0,224,RIPPWEILER,N24,Rippweiler <-> Useldange deux sens ,Rippweiler,Useldange,65143.75,91246.97
816,2018-12-14,3,C,0,0,2,1,3,10,39,57,52,65,57,62,51,49,58,62,37,22,14,5,6,6,1,2,661,RIPPWEILER,N12,Reichlange <-> Saeul deux sens ,Reichlange,Saeul,65140.598,91118.45
818,2018-12-14,3,C,0,0,0,2,1,5,19,29,25,23,22,25,19,19,31,24,18,13,11,9,5,4,2,1,307,SAEUL,N12,Tuntange <-> Saeul deux sens ,Tuntange,Saeul,66859.38,87773.555
820,2018-12-14,3,C,0,0,2,2,7,5,15,22,22,22,16,25,29,33,16,26,20,17,10,8,8,1,2,2,310,RIESENHOF,N23,Martelange <-> Koetschette deux sens ,Martelange,Koetschette,54420.99,100762.33
822,2018-12-14,3,C,0,0,0,2,0,2,6,12,17,9,16,16,13,19,14,23,13,5,1,0,0,0,0,0,168,GROSBOUS,N12,Grosbous <-> Hierheck deux sens ,Grosbous,Hierheck,65234.676,99642.78
902,2018-12-14,3,C,0,0,0,1,5,4,10,36,30,33,30,29,23,25,33,23,26,24,21,13,4,1,0,1,372,CLERVAUX,N18,Marnach <-> Antoniushof deux sens ,Marnach,Antoniushof,69742.12,124931.14
905,2018-12-14,3,C,2,3,1,9,12,20,44,78,77,78,78,72,70,69,61,63,49,24,12,14,7,5,9,3,860,NIEDERFEULEN,N15,Feulen <-> Ettelbruck deux sens ,Feulen,Ettelbruck,72442.53,101794.555
